datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,nowcast_pm2.5,nowcast_pm10,aqi_pm2.5,aqi_pm10,aqi_co,aqi_so2,aqi_no2,aqi_o3,AQI per hour
1/11/2023 7:00,5,867.84,1.98,26.05,171.66,37.19,99,105.23,5.38,105.0238818,113.1587183,167.8742013,81.57935913,4.3392,14.876,13.025,64.575,167.8742013
1/11/2023 8:00,5,1014.71,2.12,38.39,164.51,47.68,105.54,112.64,8.23,105.2478467,112.8595117,168.0341762,81.42975586,5.07355,19.072,19.195,55.6375,168.0341762
1/11/2023 9:00,5,1174.93,1.48,50.72,144.48,55.79,107.17,115.08,10.77,106.1748315,113.9299683,168.6963082,81.96498413,5.87465,22.316,25.36,45.15,168.6963082
1/11/2023 10:00,5,2269.74,0.82,93.22,69.38,62.94,125.37,137.69,22.8,115.7409644,125.7733472,175.5292603,87.88667358,11.3487,25.176,46.61,21.68125,175.5292603
1/11/2023 11:00,5,3898.62,14.75,126.12,2.86,67.71,159.47,179.69,38,137.5767456,152.6982617,191.1262469,101.3491309,19.4931,27.084,63.06,0.89375,191.1262469
1/11/2023 12:00,5,4699.71,41.57,112.41,0,64.85,194.82,224.34,46.1,166.1690259,188.4850513,216.1690259,119.2425256,23.49855,25.94,56.205,0,216.1690259
1/11/2023 13:00,5,4486.08,41.57,102.82,0,55.79,216.43,253.39,41.54,191.2735059,220.9074072,241.2735059,135.4537036,22.4304,22.316,51.41,0,241.2735059
1/11/2023 14:00,5,3738.4,29.95,91.85,0,46.25,218.78,257.62,32.42,205.0017163,239.2345557,255.0017163,144.6172778,18.692,18.5,45.925,0,255.0017163
1/11/2023 15:00,5,3097.53,19.89,82.25,0.05,39.58,209.57,246.61,23.81,207.2618774,242.8944678,257.2618774,146.4472339,15.48765,15.832,41.125,0.015625,257.2618774
1/11/2023 16:00,5,2269.74,5.2,79.51,1.56,36.24,178.91,209.14,16.47,193.0721973,226.0022559,243.0721973,138.0011279,11.3487,14.496,39.755,0.4875,243.0721973
1/11/2023 17:00,5,2189.64,7.15,71.97,0.58,30.99,174.75,203.22,13.05,183.8994873,214.5987158,233.8994873,132.2993579,10.9482,12.396,35.985,0.18125,233.8994873
1/11/2023 18:00,5,2189.64,8.94,65.12,0.22,27.66,177.17,205.03,12.16,180.5231543,209.8020386,230.5231543,129.9010193,10.9482,11.064,32.56,0.06875,230.5231543
1/11/2023 19:00,5,2269.74,13.19,58.26,0.04,25.99,187.72,216.09,13.55,184.1094922,212.9331738,234.1094922,131.4665869,11.3487,10.396,29.13,0.0125,234.1094922
1/11/2023 20:00,5,2483.37,21.01,51.41,0,25.27,204.63,235.1,16.47,194.3568628,224.0028369,244.3568628,137.0014185,12.41685,10.108,25.705,0,244.3568628
1/11/2023 21:00,5,2777.1,29.95,46.61,0,26.46,226.86,258.27,20.77,157.5566426,176.1734692,207.5566426,113.0867346,13.8855,10.584,23.305,0,207.5566426
1/11/2023 22:00,5,3124.24,41.13,42.84,0,28.61,249.81,278.93,24.32,187.2135723,216.0667163,237.2135723,133.0333581,15.6212,11.444,21.42,0,237.2135723
1/11/2023 23:00,5,3471.37,53.64,38.04,0,31.47,271.65,297.31,22.55,203.2064581,236.3154925,253.2064581,143.1577462,17.35685,12.588,19.02,0,253.2064581
2/11/2023 0:00,5,4112.24,75.1,36.33,0.09,41.48,298.3,323.3,21.53,209.5138474,243.9790407,259.5138474,146.9895204,20.5612,16.592,18.165,0.028125,259.5138474
2/11/2023 1:00,5,4379.27,88.51,42.5,1.13,53.88,295.57,320.87,19.25,204.7156168,238.5705171,254.7156168,144.2852586,21.89635,21.552,21.25,0.353125,254.7156168
2/11/2023 2:00,5,4966.74,105.5,52.09,3.04,64.85,302.72,334.3,21.28,194.8357038,227.347028,244.8357038,138.673514,24.8337,25.94,26.045,0.95,244.8357038
2/11/2023 3:00,5,5180.36,103.71,76.77,8.05,81.06,311.65,347,24.83,183.3549227,213.8380933,233.3549227,131.9190466,25.9018,32.424,38.385,2.515625,233.3549227
2/11/2023 4:00,5,1735.69,14.31,79.51,74.39,72.48,160.53,176.35,5.76,184.0905691,212.2271874,234.0905691,131.1135937,8.67845,28.992,39.755,23.246875,234.0905691
2/11/2023 5:00,5,1161.58,5.48,51.41,120.16,51.5,121.25,132.84,5.13,176.4071704,194.156897,226.4071704,122.0784485,5.8079,20.6,25.705,37.55,226.4071704
2/11/2023 6:00,5,1001.36,3.24,37.7,147.34,41.96,114.94,125.52,5,145.651958,159.8134204,196.8942557,104.9067102,5.0068,16.784,18.85,46.04375,196.8942557
2/11/2023 7:00,5,1001.36,2.4,36.33,160.22,41.48,119.45,130.22,6.21,132.528064,144.990332,187.5200457,97.49516602,5.0068,16.592,18.165,50.275,187.5200457
2/11/2023 8:00,5,1121.52,2.37,43.18,155.93,46.73,126.98,138.55,8.87,129.7290527,141.7414673,185.520752,95.87073364,5.6076,18.692,21.59,48.728125,185.520752
2/11/2023 9:00,5,1201.63,1.61,45.93,145.91,45.3,125.78,137.37,10.26,127.7268335,139.5242065,184.0905954,94.76210327,6.00815,18.12,22.965,45.596875,184.0905954
2/11/2023 10:00,5,1308.44,0.37,50.72,131.61,43.39,122.8,134.64,11.65,125.2329224,137.0480542,182.3092303,93.5240271,6.5422,17.356,25.36,41.128125,182.3092303
2/11/2023 11:00,5,1428.6,0,53.47,118.73,45.78,140.04,154.43,14.06,132.6033008,145.7027344,187.5737863,97.85136719,7.143,18.312,26.735,37.103125,187.5737863
2/11/2023 12:00,5,1495.36,0,58.26,103,49.59,173.16,191.6,16.09,152.8452368,168.6119019,202.8452368,109.3059509,7.4768,19.836,29.13,32.1875,202.8452368
2/11/2023 13:00,5,1468.66,0,59.63,77.96,47.21,174.22,195.37,17.23,163.4965381,181.9517822,213.4965381,115.9758911,7.3433,18.884,29.815,24.3625,213.4965381
2/11/2023 14:00,5,1455.31,0,62.38,52.93,41.96,159.5,182.19,16.97,161.4613159,182.030083,211.4613159,116.0150415,7.27655,16.784,31.19,16.540625,211.4613159
2/11/2023 15:00,5,1508.71,0.01,65.8,36.84,39.58,153.97,178.01,14.69,135.9369637,149.4310912,189.9549741,99.71554558,7.54355,15.832,32.9,11.5125,189.9549741
2/11/2023 16:00,5,1615.52,0.08,68.55,24.32,36.72,155.96,181.48,12.79,123.2370345,134.4653117,180.8835961,92.23265583,8.0776,14.688,34.275,7.6,180.8835961
2/11/2023 17:00,5,1682.28,0.31,68.55,15.2,31.95,155.89,181.81,11.15,124.3841507,135.5052291,181.7029648,92.75261453,8.4114,12.78,34.275,4.75,181.7029648
2/11/2023 18:00,5,1735.69,0.78,67.17,8.94,29.56,156.5,182.53,10.64,130.5016559,142.4285591,186.0726114,96.21427953,8.67845,11.824,33.585,2.79375,186.0726114
2/11/2023 19:00,5,1789.09,2.37,67.17,3.4,28.85,161.82,188.21,11.02,136.6387597,150.0290995,190.456257,100.0145498,8.94545,11.54,33.585,1.0625,190.456257
2/11/2023 20:00,5,1922.61,7.26,63.06,0.4,28.37,171.34,197.85,11.78,140.9667714,154.9708206,193.5476939,102.4854103,9.61305,11.348,31.53,0.125,193.5476939
2/11/2023 21:00,5,2082.82,14.19,56.89,0.02,27.89,181.89,205.74,12.67,146.4024148,162.0293879,197.4302963,106.0146939,10.4141,11.156,28.445,0.00625,197.4302963
2/11/2023 22:00,5,2243.04,21.9,51.41,0,28.61,189.29,210.76,13.3,159.0941789,178.9791247,209.0941789,114.4895623,11.2152,11.444,25.705,0,209.0941789
2/11/2023 23:00,5,2376.56,31.29,47.3,0,32.42,195.59,216.42,13.43,166.1506565,188.9572813,216.1506565,119.4786407,11.8828,12.968,23.65,0,216.1506565
3/11/2023 0:00,5,2830.51,49.17,47.3,0.04,42.92,211.71,235.01,15.45,164.2246454,188.0559,214.2246454,119.02795,14.15255,17.168,23.65,0.0125,214.2246454
3/11/2023 1:00,5,3524.78,75.1,48.67,0.32,56.27,228.45,255.07,17.48,159.4999359,184.3905469,209.4999359,117.1952734,17.6239,22.508,24.335,0.1,209.4999359
3/11/2023 2:00,5,3898.62,91.2,50.04,1.08,62.94,237.62,266.48,20.01,158.9423441,184.6627611,208.9423441,117.3313806,19.4931,25.176,25.02,0.3375,208.9423441
3/11/2023 3:00,5,3471.37,73.31,58.26,3.58,63.9,232.48,261.97,22.55,162.2129079,188.8915125,212.2129079,119.4457562,17.35685,25.56,29.13,1.11875,212.2129079
3/11/2023 4:00,5,1214.98,8.16,47.3,60.08,38.62,118.01,134.42,6.52,173.5741431,185.8269761,223.5741431,117.913488,6.0749,15.448,23.65,18.775,223.5741431
3/11/2023 5:00,5,741,2.93,25.02,98.71,25.99,75.82,87.51,4.5,124.678042,141.6497925,181.9128871,95.82489624,3.705,10.396,12.51,30.846875,181.9128871
3/11/2023 6:00,4,620.84,2.26,18.34,111.58,21.93,58.33,67.33,4.62,91.48491699,104.4676147,158.2035121,77.23380737,3.1042,8.772,9.17,34.86875,158.2035121
3/11/2023 7:00,3,587.46,2.1,17.31,114.44,20.5,48.91,56.29,5,70.17770508,80.35583252,133.6295085,65.17791626,2.9373,8.2,8.655,35.7625,133.6295085
3/11/2023 8:00,4,627.52,2.1,20.56,114.44,23.13,50.2,57.33,6.08,60.16793701,68.81876465,116.9465617,59.40938232,3.1376,9.252,10.28,35.7625,116.9465617
3/11/2023 9:00,4,700.95,1.49,25.36,117.3,27.66,56.96,64.31,7.41,58.54176514,66.53926758,114.2362752,58.26963379,3.50475,11.064,12.68,36.65625,114.2362752
3/11/2023 10:00,4,867.84,0.43,38.73,114.44,37.67,68.23,76.38,10.01,63.36277588,71.43390625,122.2712931,60.71695313,4.3392,15.068,19.365,35.7625,122.2712931
3/11/2023 11:00,4,1001.36,0,48.67,92.98,41.96,71.11,80.63,13.17,67.21251221,76.00553467,128.6875203,63.00276733,5.0068,16.784,24.335,29.05625,128.6875203
3/11/2023 12:00,4,988.01,0,50.72,60.8,38.15,58.51,69.32,14.44,62.8354126,72.63407959,121.3923543,61.31703979,4.94005,15.26,25.36,19,121.3923543
3/11/2023 13:00,4,974.66,0.01,52.09,38.62,34.81,50.23,62.92,13.68,56.50481934,67.74590332,110.8413656,58.87295166,4.8733,13.924,26.045,12.06875,110.8413656
3/11/2023 14:00,4,1014.71,0.06,55.52,25.03,34.81,51.39,66.28,12.79,53.91840332,66.98042236,106.5306722,58.49021118,5.07355,13.924,27.76,7.821875,106.5306722
3/11/2023 15:00,4,1081.47,0.34,58.26,15.2,34.81,53.49,70,11.78,53.67582275,68.45823242,106.1263713,59.22911621,5.40735,13.924,29.13,4.75,106.1263713
3/11/2023 16:00,4,1134.87,1.16,58.26,7.78,33.86,53.47,70.75,10.64,62.86419842,72.48355437,121.4403307,61.24177719,5.67435,13.544,29.13,2.43125,121.4403307
3/11/2023 17:00,4,1134.87,2.21,56.21,3.84,30.28,50.62,68.13,9.5,55.83126463,64.50767278,109.7187744,57.25383639,5.67435,12.112,28.105,1.2,109.7187744
3/11/2023 18:00,3,1094.82,1.93,52.09,3.26,25.51,47.81,65.2,9.12,54.47754192,63.27477575,107.4625699,56.63738788,5.4741,10.204,26.045,1.01875,107.4625699
3/11/2023 19:00,3,1081.47,1.96,49.35,2.86,23.13,46.88,64.07,9.25,57.12588588,66.48931534,111.8764765,58.24465767,5.40735,9.252,24.675,0.89375,111.8764765
3/11/2023 20:00,3,1094.82,2.57,47.98,2.01,22.65,47.39,64.53,9.5,60.69568482,70.05618024,117.8261414,60.02809012,5.4741,9.06,23.99,0.628125,117.8261414
3/11/2023 21:00,3,1094.82,3.35,46.61,1.39,22.65,48.12,65.2,9.88,62.59547379,71.68700946,120.9924563,60.84350473,5.4741,9.06,23.305,0.434375,120.9924563
3/11/2023 22:00,3,1068.12,3.97,45.24,1.17,22.89,46.65,62,9.63,59.67942465,70.30202807,116.1323744,60.15101403,5.3406,9.156,22.62,0.365625,116.1323744
3/11/2023 23:00,3,1001.36,4.36,43.87,1.17,23.6,42.33,54.51,9.25,52.96844484,66.84252702,104.9474081,58.42126351,5.0068,9.44,21.935,0.365625,104.9474081
4/11/2023 0:00,3,1014.71,5.98,42.5,1.16,25.51,40.01,50.47,9.63,50.57393348,65.96374098,100.9565558,57.98187049,5.07355,10.204,21.25,0.3625,100.9565558
4/11/2023 1:00,3,947.95,5.7,41.13,5.99,25.99,33.54,41.96,8.49,51.43692901,67.6781963,102.3948817,58.83909815,4.73975,10.396,20.565,1.871875,102.3948817
4/11/2023 2:00,3,881.2,7.38,37.7,16.09,26.94,29.3,36.69,8.23,52.05136594,69.13830952,103.4189432,59.56915476,4.406,10.776,18.85,5.028125,103.4189432
4/11/2023 3:00,3,781.06,8.16,33.93,27.89,27.89,26.93,33.85,8.23,51.17763405,38.16985596,101.9627234,38.16985596,3.9053,11.156,16.965,8.715625,101.9627234
4/11/2023 4:00,2,594.14,4.47,26.39,45.78,21.7,19.79,25.11,6.46,25.02443359,31.6312915,50.04886719,31.6312915,2.9707,8.68,13.195,14.30625,50.04886719
4/11/2023 5:00,2,547.41,2.65,25.7,50.07,20.98,17.31,22.51,6.65,21.1610376,27.0623291,42.3220752,27.0623291,2.73705,8.392,12.85,15.646875,42.3220752
4/11/2023 6:00,2,547.41,1.19,26.39,50.78,20.74,16.48,21.44,7.09,18.81468262,24.24320557,37.62936523,24.24320557,2.73705,8.296,13.195,15.86875,37.62936523
4/11/2023 7:00,2,527.38,0.7,25.02,56.51,20.03,15.1,18.99,6.71,16.95161865,21.60878174,33.9032373,21.60878174,2.6369,8.012,12.51,17.659375,33.9032373
4/11/2023 8:00,2,494,0.92,21.76,66.52,18.12,13.76,16.75,6.14,15.35002441,19.17151367,30.70004883,19.17151367,2.47,7.248,10.88,20.7875,30.70004883
4/11/2023 9:00,2,480.65,0.85,20.05,70.81,16.21,12.44,15.05,5.83,13.88913818,17.10279785,27.77827637,17.10279785,2.40325,6.484,10.025,22.128125,27.77827637
4/11/2023 10:00,2,554.08,0.42,26.73,57.94,18.84,13.09,16.44,7.47,13.48387451,16.76383057,26.96774902,16.76383057,2.7704,7.536,13.365,18.10625,26.96774902
4/11/2023 11:00,2,694.27,0.01,37.7,39.7,23.84,17.3,22.68,10.51,15.38677002,19.71526123,30.77354004,19.71526123,3.47135,9.536,18.85,12.40625,30.77354004
4/11/2023 12:00,2,787.73,0.03,43.53,27.89,26.94,21.74,29.33,12.16,18.55850098,24.51646973,37.11700195,24.51646973,3.93865,10.776,21.765,8.715625,37.11700195
4/11/2023 13:00,3,841.14,0.1,45.24,20.74,28.13,25.33,35.1,12.16,21.94015625,29.80311279,43.8803125,29.80311279,4.2057,11.252,22.62,6.48125,43.8803125
4/11/2023 14:00,3,867.84,0.21,46.61,16.09,27.89,28.2,39.69,11.15,25.06650146,34.74207764,50.13300293,34.74207764,4.3392,11.156,23.305,5.028125,50.13300293
4/11/2023 15:00,3,894.55,0.33,45.93,13.41,27.42,30.92,43.57,10.01,27.98996338,39.15190674,55.97992676,39.15190674,4.47275,10.968,22.965,4.190625,55.97992676
4/11/2023 16:00,3,894.55,0.37,44.55,12.7,25.75,31.55,44.73,8.74,29.76756592,41.93788818,59.53513184,41.93788818,4.47275,10.3,22.275,3.96875,59.53513184
4/11/2023 17:00,3,854.49,0.27,41.47,13.59,22.17,30.25,43.39,7.73,30.00666992,42.66119629,60.01333984,42.66119629,4.27245,8.868,20.735,4.246875,60.01333984
4/11/2023 18:00,3,834.47,0.21,39.07,14.31,19.79,30.56,43.8,7.41,30.28132324,43.22798096,60.56264648,43.22798096,4.17235,7.916,19.535,4.471875,60.56264648
4/11/2023 19:00,3,827.79,0.22,37.36,13.95,18.84,31.18,44.15,7.35,30.72881836,43.68667236,61.45763672,43.68667236,4.13895,7.536,18.68,4.359375,61.45763672
4/11/2023 20:00,3,821.11,0.27,35.64,12.87,18.36,31.42,44.02,7.41,31.07272949,43.8512915,62.14545898,43.8512915,4.10555,7.344,17.82,4.021875,62.14545898
4/11/2023 21:00,3,821.11,0.37,34.96,11.18,17.88,32.05,44.5,7.47,31.55984619,44.17380859,63.11969238,44.17380859,4.10555,7.152,17.48,3.49375,63.11969238
4/11/2023 22:00,3,827.79,0.62,34.96,8.67,18.6,32.92,45.47,7.66,21.25091899,44.81989746,42.50183799,44.81989746,4.13895,7.44,17.48,2.709375,44.81989746
4/11/2023 23:00,3,814.44,0.91,34.27,7.24,19.79,32,44.67,7.66,26.14964884,36.06640322,52.29929769,36.06640322,4.0722,7.916,17.135,2.2625,52.29929769
5/11/2023 0:00,3,827.79,2.63,32.9,7.42,21.46,31.3,44.67,7.98,29.19338852,41.1138316,58.38677704,41.1138316,4.13895,8.584,16.45,2.31875,58.38677704
5/11/2023 1:00,3,854.49,8.05,27.08,16.27,22.41,29.64,42.84,8.11,30.66904317,43.40444406,61.33808635,43.40444406,4.27245,8.964,13.54,5.084375,61.33808635
5/11/2023 2:00,3,814.44,8.72,25.7,23.96,23.13,27.75,39.87,8.36,31.0704651,43.94927265,62.14093019,43.94927265,4.0722,9.252,12.85,7.4875,62.14093019
5/11/2023 3:00,2,687.6,4.97,25.02,36.48,21.7,24.65,34.74,8.11,31.03949778,43.99036692,62.07899555,43.99036692,3.438,8.68,12.51,11.4,62.07899555
5/11/2023 4:00,2,473.98,1.9,14.57,64.37,14.07,16.76,23.11,5.7,30.63409861,43.70141026,61.26819722,43.70141026,2.3699,5.628,7.285,20.115625,61.26819722
5/11/2023 5:00,2,420.57,1.48,10.8,85.12,12.4,18.37,23.65,5.19,31.00097222,43.99703809,62.00194445,43.99703809,2.10285,4.96,5.4,26.6,62.00194445
5/11/2023 6:00,3,423.91,1.26,9.25,103,12.04,25.23,30.66,5.38,31.42459903,44.18390331,62.84919806,44.18390331,2.11955,4.816,4.625,32.1875,62.84919806
5/11/2023 7:00,3,433.92,1.22,10.02,108.72,13.11,29.25,34.6,5.57,31.65987708,44.21396032,63.31975416,44.21396032,2.1696,5.244,5.01,33.975,63.31975416
5/11/2023 8:00,3,460.62,1.23,13.02,100.14,15.74,27.3,32.4,5.95,31.88996173,44.39828471,63.77992347,44.39828471,2.3031,6.296,6.51,31.29375,63.77992347
5/11/2023 9:00,3,494,0.95,17.31,90.12,18.36,25.36,30.78,6.78,31.73369619,44.29592537,63.46739239,44.29592537,2.47,7.344,8.655,28.1625,63.46739239
5/11/2023 10:00,2,560.76,0.35,25.36,67.95,22.41,21.79,28.18,8.49,30.48441273,43.06609595,60.96882545,43.06609595,2.8038,8.964,12.68,21.234375,60.96882545
5/11/2023 11:00,2,647.54,0,35.3,42.56,27.42,21.32,29.96,11.27,29.00463405,41.56471965,58.00926811,41.56471965,3.2377,10.968,17.65,13.3,58.00926811
5/11/2023 12:00,2,707.63,0.03,40.1,27.54,28.85,22.45,33.06,12.67,26.77395639,38.34182212,53.54791278,38.34182212,3.53815,11.54,20.05,8.60625,53.54791278
5/11/2023 13:00,3,794.41,0.18,45.24,17.7,30.28,26.56,39.79,13.68,24.53171713,34.02597225,49.06343425,34.02597225,3.97205,12.112,22.62,5.53125,49.06343425
5/11/2023 14:00,3,867.84,0.46,47.98,11.44,30.52,31.33,46.89,13.05,22.10234407,41.25008789,44.20468813,41.25008789,4.3392,12.208,23.99,3.575,44.20468813
5/11/2023 15:00,3,907.9,0.85,47.98,8.05,29.56,34.82,51.94,11.4,31.37193848,46.59080322,62.74387695,46.59080322,4.5395,11.824,23.99,2.515625,62.74387695
5/11/2023 16:00,3,947.95,1.4,47.3,5.32,27.89,36.8,54.73,9.75,34.08392334,50.65758057,68.16784668,50.32879028,4.73975,11.156,23.65,1.6625,68.16784668
5/11/2023 17:00,3,961.3,1.96,45.93,3.4,25.03,37.45,55.74,8.61,26.31371044,31.91593998,52.62742088,31.91593998,4.8065,10.012,22.965,1.0625,52.62742088
5/11/2023 18:00,3,1014.71,4.08,46.61,1.22,25.75,41.25,60.21,8.87,27.38599118,56.69920898,54.77198236,53.34960449,5.07355,10.3,23.305,0.38125,54.77198236
5/11/2023 19:00,3,1054.76,6.59,45.93,0.33,26.7,44.58,63.07,9.12,41.53856934,59.88038086,83.07713867,54.94019043,5.2738,10.68,22.965,0.103125,83.07713867
5/11/2023 20:00,3,1068.12,7.93,44.55,0.19,26.7,45.89,61.74,9.12,43.71095215,60.80623535,87.4219043,55.40311768,5.3406,10.68,22.275,0.059375,87.4219043
5/11/2023 21:00,3,1068.12,8.49,43.53,0.15,26.7,46.74,60.9,9.25,45.22238037,60.84936035,90.44476074,55.42468018,5.3406,10.68,21.765,0.046875,90.44476074
5/11/2023 22:00,3,1081.47,10.28,43.87,0.09,29.8,47.76,59.42,8.74,46.48853027,60.13124023,92.97706055,55.06562012,5.40735,11.92,21.935,0.028125,92.97706055
5/11/2023 23:00,4,1174.93,16.76,44.55,0.01,35.76,51.84,61.68,8.74,49.1616626,39.62025995,98.3233252,39.62025995,5.87465,14.304,22.275,0.003125,98.3233252
6/11/2023 0:00,4,1495.36,31.29,45.24,0.01,46.25,64.41,75.26,10.51,56.78309082,45.67045313,111.3051514,45.67045313,7.4768,18.5,22.62,0.003125,111.3051514
6/11/2023 1:00,5,1869.2,45.15,47.98,0.06,51.98,76.92,89.17,12.41,66.84830322,50.89817011,128.0805054,50.44908505,9.346,20.792,23.99,0.01875,128.0805054
6/11/2023 2:00,5,1922.61,45.6,49.35,0.08,52.93,79.6,92.61,14.06,73.22032715,54.87712703,138.7005452,52.43856352,9.61305,21.172,24.675,0.025,138.7005452
6/11/2023 3:00,4,1615.52,35.76,47.3,0.04,51.5,71.91,84.27,15.07,72.56091309,57.51745144,137.6015218,53.75872572,8.0776,20.6,23.65,0.0125,137.6015218
6/11/2023 4:00,3,794.41,3.91,45.24,9.21,34.81,39.09,45.27,7.09,55.82096436,65.09479492,109.7016073,57.54739746,3.97205,13.924,22.62,2.878125,109.7016073
6/11/2023 5:00,3,580.79,0.51,34.62,22.53,29.8,26.02,30.05,5.32,40.91591064,47.56559326,81.83182129,47.56559326,2.90395,11.92,17.31,7.040625,81.83182129
6/11/2023 6:00,2,540.73,1.01,30.5,26.46,28.13,19.49,22.71,5.51,30.19791992,35.13044678,60.39583984,35.13044678,2.70365,11.252,15.25,8.26875,60.39583984
6/11/2023 7:00,2,554.08,2.18,29.82,26.46,27.18,17.38,20.28,6.02,23.78351807,27.69752441,47.56703613,27.69752441,2.7704,10.872,14.91,8.26875,47.56703613
6/11/2023 8:00,2,594.14,2.91,30.5,23.96,27.18,17.31,20.1,6.27,20.54115723,23.89122559,41.08231445,23.89122559,2.9707,10.872,15.25,7.4875,41.08231445
6/11/2023 9:00,2,620.84,2.96,31.53,21.99,25.99,16.87,19.52,6.08,18.69987305,21.69817871,37.39974609,21.69817871,3.1042,10.396,15.765,6.871875,37.39974609
6/11/2023 10:00,3,1401.9,16.99,47.3,3.98,39.1,31.35,37.2,14.44,25.01910645,29.44183594,50.03821289,29.44183594,7.0095,15.64,23.65,1.24375,50.03821289
6/11/2023 11:00,4,2910.61,60.8,53.47,0,66.76,65.64,77.81,31.92,45.3232251,53.61838867,90.6464502,51.80919434,14.55305,26.704,26.735,0,90.6464502
6/11/2023 12:00,5,4379.27,103.71,59.63,0,102.04,118.08,139.56,56.74,81.69375,96.58000732,151.2098214,73.29000366,21.89635,40.816,29.815,0,151.2098214
6/11/2023 13:00,5,5500.79,134.11,65.8,0,129.7,176.89,207.21,81.06,129.2824854,151.8841187,185.2017753,100.9420593,27.50395,51.04444444,32.9,0,185.2017753
6/11/2023 14:00,5,5233.76,128.75,64.43,0,122.07,187.77,219.94,78.02,158.5165259,185.9007544,208.5165259,117.9503772,26.1688,48.828,32.215,0,208.5165259
6/11/2023 15:00,5,3631.59,84.04,55.52,0,80.11,137.07,161.54,47.62,147.7844849,173.7100903,198.4174892,111.8550452,18.15795,32.044,27.76,0,198.4174892
6/11/2023 16:00,4,1735.69,28.16,45.24,0.01,39.58,63.8,77.31,14.95,105.7874707,125.504519,168.4196219,87.75225952,8.67845,15.832,22.62,0.003125,168.4196219
6/11/2023 17:00,3,1161.58,9.16,39.76,0.6,28.13,42.62,52.75,9.63,74.20055908,89.12359131,140.3342651,69.56179565,5.8079,11.252,19.88,0.1875,140.3342651
6/11/2023 18:00,3,921.25,1.31,33.93,7.69,23.6,35.39,42.78,8.61,54.79290039,65.94902344,107.9881673,57.97451172,4.60625,9.44,16.965,2.403125,107.9881673
6/11/2023 19:00,3,834.47,0.12,28.45,20.03,21.7,33.85,39.68,8.61,44.31932861,52.81203613,88.63865723,51.40601807,4.17235,8.68,14.225,6.259375,88.63865723
6/11/2023 20:00,3,794.41,0.05,27.42,25.03,21.93,34.85,40.15,8.87,39.58255127,46.47856445,79.16510254,46.47856445,3.97205,8.772,13.71,7.821875,79.16510254
6/11/2023 21:00,3,781.06,0.05,28.1,25.39,23.37,35.96,41.09,9.25,37.76921631,43.78189941,75.53843262,43.78189941,3.9053,9.348,14.05,7.934375,75.53843262
6/11/2023 22:00,3,781.06,0.07,29.47,23.96,25.27,37.77,43.02,9.88,37.76578125,43.39640869,75.5315625,43.39640869,3.9053,10.108,14.735,7.4875,75.5315625
6/11/2023 23:00,3,827.79,0.19,32.9,18.78,27.89,40.91,46.74,10.89,39.32987793,45.05870605,78.65975586,45.05870605,4.13895,11.156,16.45,5.86875,78.65975586
7/11/2023 0:00,3,1041.41,1.59,41.13,8.4,33.38,48.4,56.32,13.43,43.8505249,50.67231689,87.7010498,50.33615845,5.20705,13.352,20.565,2.625,87.7010498
7/11/2023 1:00,4,1361.85,9.28,45.93,2.32,39.58,56.67,66.57,15.45,50.23866943,58.59586426,100.3977824,54.29793213,6.80925,15.832,22.965,0.725,100.3977824
7/11/2023 2:00,4,1495.36,16.54,46.61,2.95,44.35,60.12,71.3,16.09,55.15641357,64.92108398,108.5940226,57.46054199,7.4768,17.74,23.305,0.921875,108.5940226
7/11/2023 3:00,4,1428.6,19.22,47.3,5.41,48.64,61.08,73.07,15.96,50.57721179,61.86995983,100.9620197,55.93497991,7.143,19.456,23.65,1.690625,100.9620197
7/11/2023 4:00,4,1308.44,15.87,50.72,6.08,52.45,60.64,72.87,14.82,38.79519068,46.98229348,77.59038136,46.98229348,6.5422,20.98,25.36,1.9,77.59038136
7/11/2023 5:00,4,1268.39,13.86,55.52,7.15,59.13,62.98,74.63,14.95,35.61646095,42.07870005,71.2329219,42.07870005,6.34195,23.652,27.76,2.234375,71.2329219
7/11/2023 6:00,4,1255.04,9.16,61.69,8.94,61.99,65.83,76.67,15.07,35.57636971,41.30858037,71.15273942,41.30858037,6.2752,24.796,30.845,2.79375,71.15273942
7/11/2023 7:00,4,1255.04,4.25,67.17,12.34,59.6,69.6,79.28,13.93,37.04636082,42.66706222,74.09272163,42.66706222,6.2752,23.84,33.585,3.85625,74.09272163
7/11/2023 8:00,5,1455.31,6.2,78.14,8.76,67.71,76.8,86.85,15.71,71.66713379,81.91578369,136.1118896,65.95789185,7.27655,27.084,39.07,2.7375,136.1118896
7/11/2023 9:00,5,1682.28,10.51,87.05,4.16,76.29,85.32,96.31,18.75,78.48917725,89.10787598,147.4819621,69.55393799,8.4114,30.516,43.525,1.3,147.4819621
7/11/2023 10:00,5,2483.37,30.85,89.11,0.6,81.06,107.42,122.02,27.11,92.94997803,105.5586865,159.2499843,77.77934326,12.41685,32.424,44.555,0.1875,159.2499843
7/11/2023 11:00,5,3685,65.27,87.05,0,79.15,143.97,165.2,36.48,118.4549951,135.3736377,177.4678537,92.68681885,18.425,31.66,43.525,0,177.4678537
7/11/2023 12:00,5,4379.27,82.25,83.63,0,70.57,178.93,208.54,38,148.6865894,171.9499438,199.0618495,110.9749719,21.89635,28.228,41.815,0,199.0618495
